OA Code,Ward Name,LA Name,Region Name,QS605EW0017,QS605EW0001 (base),OA Percentage
E00015609,Larkhall,Lambeth,London,17,178,9.5500,
E00021596,St Katharine's and Wapping,Tower Hamlets,London,25,204,12.2500,
E00021517,Millwall,Tower Hamlets,London,17,177,9.6000,
E00018132,Plaistow North,Newham,London,10,76,13.1600,
E00004169,Bloomsbury,Camden,London,27,183,14.7500,
E00004731,St Pancras and Somers Town,Camden,London,18,165,10.9100,
E00004552,Holborn and Covent Garden,Camden,London,12,122,9.8400,
E00174661,King's Cross,Camden,London,9,128,7.0300,
E00004664,King's Cross,Camden,London,6,172,3.4900,
E00015686,Prince's,Lambeth,London,4,140,2.8600,
E00015681,Prince's,Lambeth,London,2,136,1.4700,
E00018193,Plaistow South,Newham,London,51,306,16.6700,
E00018138,Plaistow North,Newham,London,26,204,12.7500,
E00015398,Ferndale,Lambeth,London,27,258,10.4700,
E00017780,Custom House,Newham,London,12,167,7.1900,
E00004650,King's Cross,Camden,London,12,149,8.0500,
E00017771,Custom House,Newham,London,23,183,12.5700,
E00017710,Canning Town North,Newham,London,13,103,12.6200,
E00017701,Canning Town North,Newham,London,17,160,10.6300,
E00015183,Bishop's,Lambeth,London,7,72,9.7200,
E00017874,East Ham South,Newham,London,8,59,13.5600,
E00015495,Herne Hill,Lambeth,London,23,228,10.0900,
E00016071,Vassall,Lambeth,London,13,132,9.8500,
E00017679,Boleyn,Newham,London,26,193,13.4700,
E00015497,Herne Hill,Lambeth,London,13,126,10.3200,
E00015680,Prince's,Lambeth,London,11,165,6.6700,
E00015650,Oval,Lambeth,London,13,195,6.6700,
E00017700,Canning Town North,Newham,London,20,113,17.7000,
E00017781,Custom House,Newham,London,15,153,9.8000,
E00015190,Bishop's,Lambeth,London,13,148,8.7800,
E00017772,Custom House,Newham,London,20,136,14.7100,
E00004547,Holborn and Covent Garden,Camden,London,20,167,11.9800,
E00017791,Custom House,Newham,London,17,187,9.0900,
E00175009,Wall End,Newham,London,23,141,16.3100,
E00018314,West Ham,Newham,London,15,117,12.8200,
E00017777,Custom House,Newham,London,33,246,13.4100,
E00174967,Canning Town South,Newham,London,2,67,2.9900,
E00017861,East Ham South,Newham,London,18,152,11.8400,
E00017768,Custom House,Newham,London,16,106,15.0900,
E00175039,Beckton,Newham,London,10,105,9.5200,
E00018295,Wall End,Newham,London,33,217,15.2100,
E00018214,Royal Docks,Newham,London,8,67,11.9400,
E00175048,East Ham Central,Newham,London,2,63,3.1700,
E00018035,Green Street West,Newham,London,11,118,9.3200,
E00018185,Plaistow South,Newham,London,20,203,9.8500,
E00017870,East Ham South,Newham,London,9,115,7.8300,
E00176570,Thamesmead Moorings,Greenwich,London,14,155,9.0300,
E00008166,Greenwich West,Greenwich,London,2,94,2.1300,
E00008373,Shooters Hill,Greenwich,London,10,118,8.4700,
E00017823,East Ham Central,Newham,London,14,231,6.0600,
E00007883,Blackheath Westcombe,Greenwich,London,6,156,3.8500,
E00018163,Plaistow South,Newham,London,9,122,7.3800,
E00007876,Blackheath Westcombe,Greenwich,London,8,91,8.7900,
E00176493,Greenwich West,Greenwich,London,3,142,2.1100,
E00008524,Woolwich Riverside,Greenwich,London,8,73,10.9600,
E00007929,Charlton,Greenwich,London,11,105,10.4800,
E00008364,Shooters Hill,Greenwich,London,10,111,9.0100,
E00176486,Kidbrooke with Hornfair,Greenwich,London,6,142,4.2300,
E00008134,Glyndon,Greenwich,London,8,110,7.2700,
E00008126,Glyndon,Greenwich,London,5,119,4.2000,
E00008285,Peninsula,Greenwich,London,23,190,12.1100,
E00008120,Glyndon,Greenwich,London,11,127,8.6600,
E00008482,Woolwich Common,Greenwich,London,10,114,8.7700,
E00007907,Charlton,Greenwich,London,6,171,3.5100,
E00008178,Greenwich West,Greenwich,London,5,98,5.1000,
E00008366,Shooters Hill,Greenwich,London,6,143,4.2000,
E00176594,Blackheath Westcombe,Greenwich,London,3,124,2.4200,
E00176556,Greenwich West,Greenwich,London,6,189,3.1700,
E00008470,Woolwich Common,Greenwich,London,14,91,15.3800,
E00008230,Kidbrooke with Hornfair,Greenwich,London,6,110,5.4500,
E00176560,Greenwich West,Greenwich,London,7,272,2.5700,
E00004653,King's Cross,Camden,London,5,99,5.0500,
E00004672,King's Cross,Camden,London,5,123,4.0700,
E00015764,Stockwell,Lambeth,London,18,144,12.5000,
E00004561,Holborn and Covent Garden,Camden,London,20,135,14.8100,
E00015184,Bishop's,Lambeth,London,4,103,3.8800,
E00008186,Greenwich West,Greenwich,London,10,104,9.6200,
E00176518,Peninsula,Greenwich,London,6,186,3.2300,
E00008211,Kidbrooke with Hornfair,Greenwich,London,3,82,3.6600,
E00015775,Stockwell,Lambeth,London,9,236,3.8100,
E00016090,Vassall,Lambeth,London,16,233,6.8700,
E00004522,Holborn and Covent Garden,Camden,London,14,128,10.9400,
E00015621,Oval,Lambeth,London,16,192,8.3300,
E00004531,Holborn and Covent Garden,Camden,London,10,150,6.6700,
E00021296,Bow West,Tower Hamlets,London,3,226,1.3300,
E00023936,St James's,Westminster,London,15,211,7.1100,
E00021454,Mile End and Globe Town,Tower Hamlets,London,15,143,10.4900,
E00021430,Limehouse,Tower Hamlets,London,12,104,11.5400,
E00021217,Bethnal Green South,Tower Hamlets,London,27,150,18.0000,
E00167103,Shadwell,Tower Hamlets,London,4,179,2.2300,
E00021166,Bethnal Green North,Tower Hamlets,London,34,176,19.3200,
E00167245,Bethnal Green North,Tower Hamlets,London,15,173,8.6700,
E00021648,Shadwell,Tower Hamlets,London,2,164,1.2200,
E00021475,Mile End and Globe Town,Tower Hamlets,London,39,164,23.7800,
E00021712,Weavers,Tower Hamlets,London,9,202,4.4600,
E00167227,Limehouse,Tower Hamlets,London,18,165,10.9100,
E00167226,Shadwell,Tower Hamlets,London,9,184,4.8900,
E00021350,Bromley-by-Bow,Tower Hamlets,London,18,117,15.3800,
E00167118,Millwall,Tower Hamlets,London,10,183,5.4600,
E00021525,Millwall,Tower Hamlets,London,18,184,9.7800,
E00021460,Mile End and Globe Town,Tower Hamlets,London,20,222,9.0100,
E00021489,Mile End East,Tower Hamlets,London,21,111,18.9200,
E00167217,Bromley-by-Bow,Tower Hamlets,London,20,91,21.9800,
E00015768,Stockwell,Lambeth,London,31,194,15.9800,
E00167186,Bow East,Tower Hamlets,London,14,190,7.3700,
E00007905,Charlton,Greenwich,London,29,191,15.1800,
E00174655,Bloomsbury,Camden,London,4,126,3.1700,
E00008456,Woolwich Common,Greenwich,London,12,101,11.8800,
E00175103,Abbey,Barking and Dagenham,London,25,219,11.4200,
E00021408,Limehouse,Tower Hamlets,London,12,241,4.9800,
E00008301,Peninsula,Greenwich,London,3,70,4.2900,
E00167246,Bow East,Tower Hamlets,London,7,77,9.0900,
E00021713,Weavers,Tower Hamlets,London,20,109,18.3500,
E00021252,Blackwall and Cubitt Town,Tower Hamlets,London,11,207,5.3100,
E00021146,Bethnal Green North,Tower Hamlets,London,37,253,14.6200,
E00167183,Millwall,Tower Hamlets,London,0,105,0.0000,
E00021636,St Katharine's and Wapping,Tower Hamlets,London,18,128,14.0600,
E00167214,Bromley-by-Bow,Tower Hamlets,London,31,162,19.1400,
E00004542,Holborn and Covent Garden,Camden,London,14,185,7.5700,
E00021539,Millwall,Tower Hamlets,London,3,206,1.4600,
E00004654,King's Cross,Camden,London,4,63,6.3500,
E00008155,Greenwich West,Greenwich,London,6,127,4.7200,
E00007913,Charlton,Greenwich,London,10,139,7.1900,
E00176491,Greenwich West,Greenwich,London,6,117,5.1300,
E00176508,Woolwich Riverside,Greenwich,London,20,125,16.0000,
E00176526,Thamesmead Moorings,Greenwich,London,18,149,12.0800,
E00176524,Peninsula,Greenwich,London,6,184,3.2600,
E00007871,Blackheath Westcombe,Greenwich,London,2,150,1.3300,
E00176548,Glyndon,Greenwich,London,6,120,5.0000,
E00007931,Charlton,Greenwich,London,37,181,20.4400,
E00008485,Woolwich Common,Greenwich,London,25,139,17.9900,
E00008107,Glyndon,Greenwich,London,30,230,13.0400,
E00008497,Woolwich Riverside,Greenwich,London,17,105,16.1900,
E00008290,Peninsula,Greenwich,London,5,191,2.6200,
E00007888,Charlton,Greenwich,London,8,142,5.6300,
E00015654,Oval,Lambeth,London,11,100,11.0000,
E00004181,Bloomsbury,Camden,London,14,123,11.3800,
E00004651,King's Cross,Camden,London,3,87,3.4500,
E00171523,Larkhall,Lambeth,London,10,114,8.7700,
E00004527,Holborn and Covent Garden,Camden,London,10,93,10.7500,
E00174662,Bloomsbury,Camden,London,1,83,1.2000,
E00004658,King's Cross,Camden,London,22,104,21.1500,
E00004525,Holborn and Covent Garden,Camden,London,14,128,10.9400,
E00174674,Holborn and Covent Garden,Camden,London,7,98,7.1400,
E00004560,Holborn and Covent Garden,Camden,London,11,101,10.8900,
E00024030,Vincent Square,Westminster,London,1,136,0.7400,
E00023932,St James's,Westminster,London,16,165,9.7000,
E00021608,St Katharine's and Wapping,Tower Hamlets,London,6,162,3.7000,
E00021700,Weavers,Tower Hamlets,London,19,306,6.2100,
E00021689,Spitalfields and Banglatown,Tower Hamlets,London,15,241,6.2200,
E00021318,Bow West,Tower Hamlets,London,20,155,12.9000,
E00021563,St Dunstan's and Stepney Green,Tower Hamlets,London,17,153,11.1100,
E00167168,Whitechapel,Tower Hamlets,London,4,190,2.1100,
E00021238,Blackwall and Cubitt Town,Tower Hamlets,London,9,288,3.1300,
E00024024,Vincent Square,Westminster,London,9,161,5.5900,
E00015774,Stockwell,Lambeth,London,18,166,10.8400,
E00004662,King's Cross,Camden,London,13,129,10.0800,
E00004660,King's Cross,Camden,London,12,144,8.3300,
E00171522,Larkhall,Lambeth,London,18,147,12.2400,
E00004529,Holborn and Covent Garden,Camden,London,46,289,15.9200,
E00015796,Stockwell,Lambeth,London,19,245,7.7600,
E00016072,Vassall,Lambeth,London,25,178,14.0400,
E00016083,Vassall,Lambeth,London,17,165,10.3000,
E00015652,Oval,Lambeth,London,29,292,9.9300,
E00015766,Stockwell,Lambeth,London,14,191,7.3300,
E00015633,Oval,Lambeth,London,8,238,3.3600,
E00015690,Prince's,Lambeth,London,16,113,14.1600,
E00015611,Larkhall,Lambeth,London,24,335,7.1600,
E00004554,Holborn and Covent Garden,Camden,London,18,226,7.9600,
E00016085,Vassall,Lambeth,London,6,99,6.0600,
E00018210,Royal Docks,Newham,London,8,96,8.3300,
E00021304,Bow West,Tower Hamlets,London,25,175,14.2900,
E00004182,Bloomsbury,Camden,London,13,84,15.4800,
E00004520,Holborn and Covent Garden,Camden,London,15,108,13.8900,
E00015498,Herne Hill,Lambeth,London,12,119,10.0800,
E00015701,Prince's,Lambeth,London,14,120,11.6700,
E00174968,Royal Docks,Newham,London,22,284,7.7500,
E00175029,Royal Docks,Newham,London,16,190,8.4200,
E00021385,East India and Lansbury,Tower Hamlets,London,27,207,13.0400,
E00021337,Bromley-by-Bow,Tower Hamlets,London,12,114,10.5300,
E00167232,Limehouse,Tower Hamlets,London,10,141,7.0900,
E00021306,Bow West,Tower Hamlets,London,12,162,7.4100,
E00004678,King's Cross,Camden,London,13,125,10.4000,
E00021445,Mile End and Globe Town,Tower Hamlets,London,31,135,22.9600,
E00004656,King's Cross,Camden,London,8,137,5.8400,
E00021733,Whitechapel,Tower Hamlets,London,23,332,6.9300,
E00167220,Millwall,Tower Hamlets,London,7,188,3.7200,
E00021477,Mile End East,Tower Hamlets,London,23,241,9.5400,
E00175034,Stratford and New Town,Newham,London,25,134,18.6600,
E00021708,Weavers,Tower Hamlets,London,9,149,6.0400,
E00021363,East India and Lansbury,Tower Hamlets,London,15,120,12.5000,
E00015199,Bishop's,Lambeth,London,5,198,2.5300,
E00167191,Bow East,Tower Hamlets,London,12,189,6.3500,
E00021426,Limehouse,Tower Hamlets,London,26,103,25.2400,
E00015194,Bishop's,Lambeth,London,4,79,5.0600,
E00015189,Bishop's,Lambeth,London,15,129,11.6300,
E00015598,Larkhall,Lambeth,London,17,237,7.1700,
E00015606,Larkhall,Lambeth,London,9,145,6.2100,
E00174660,King's Cross,Camden,London,14,70,20.0000,
E00004538,Holborn and Covent Garden,Camden,London,4,65,6.1500,
E00004539,Holborn and Covent Garden,Camden,London,2,76,2.6300,
E00171546,Prince's,Lambeth,London,8,127,6.3000,
E00015643,Oval,Lambeth,London,14,132,10.6100,
E00175108,Gascoigne,Barking and Dagenham,London,8,119,6.7200,
E00015179,Bishop's,Lambeth,London,10,128,7.8100,
E00015176,Bishop's,Lambeth,London,7,217,3.2300,
E00015756,Stockwell,Lambeth,London,14,185,7.5700,
E00004537,Holborn and Covent Garden,Camden,London,2,91,2.2000,
E00016102,Vassall,Lambeth,London,17,121,14.0500,
E00004646,King's Cross,Camden,London,20,100,20.0000,
E00004543,Holborn and Covent Garden,Camden,London,6,154,3.9000,
E00004665,King's Cross,Camden,London,14,87,16.0900,
E00004674,King's Cross,Camden,London,11,94,11.7000,
E00017638,Beckton,Newham,London,13,96,13.5400,
E00004673,King's Cross,Camden,London,18,115,15.6500,
E00175084,Canning Town South,Newham,London,23,154,14.9400,
E00004677,King's Cross,Camden,London,10,123,8.1300,
E00174665,King's Cross,Camden,London,9,116,7.7600,
E00004558,Holborn and Covent Garden,Camden,London,5,132,3.7900,
E00004680,King's Cross,Camden,London,6,115,5.2200,
E00015689,Prince's,Lambeth,London,15,99,15.1500,
E00004659,King's Cross,Camden,London,39,208,18.7500,
E00004521,Holborn and Covent Garden,Camden,London,14,184,7.6100,
E00015637,Oval,Lambeth,London,17,194,8.7600,
E00174663,Bloomsbury,Camden,London,9,101,8.9100,
E00175109,Gascoigne,Barking and Dagenham,London,15,185,8.1100,
E00018197,Royal Docks,Newham,London,38,333,11.4100,
E00175102,Abbey,Barking and Dagenham,London,5,82,6.1000,
E00015678,Prince's,Lambeth,London,10,325,3.0800,
E00017729,Canning Town South,Newham,London,6,78,7.6900,
E00000056,Abbey,Barking and Dagenham,London,12,134,8.9600,
E00000263,Gascoigne,Barking and Dagenham,London,12,201,5.9700,
E00015196,Bishop's,Lambeth,London,1,98,1.0200,
E00015702,Prince's,Lambeth,London,6,108,5.5600,
E00000062,Abbey,Barking and Dagenham,London,32,258,12.4000,
E00175105,Abbey,Barking and Dagenham,London,24,285,8.4200,
E00000242,Gascoigne,Barking and Dagenham,London,9,97,9.2800,
E00000063,Abbey,Barking and Dagenham,London,8,129,6.2000,
E00000240,Gascoigne,Barking and Dagenham,London,10,152,6.5800,
E00004184,Bloomsbury,Camden,London,5,92,5.4300,
E00000254,Gascoigne,Barking and Dagenham,London,11,96,11.4600,
E00004669,King's Cross,Camden,London,15,94,15.9600,
E00004670,King's Cross,Camden,London,16,87,18.3900,
E00004180,Bloomsbury,Camden,London,5,106,4.7200,
E00000201,Eastbury,Barking and Dagenham,London,11,136,8.0900,
E00000243,Gascoigne,Barking and Dagenham,London,6,144,4.1700,
E00175122,Gascoigne,Barking and Dagenham,London,7,80,8.7500,
E00000250,Gascoigne,Barking and Dagenham,London,22,153,14.3800,
E00175121,Gascoigne,Barking and Dagenham,London,10,66,15.1500,
E00004179,Bloomsbury,Camden,London,7,114,6.1400,
E00004534,Holborn and Covent Garden,Camden,London,5,90,5.5600,
E00000258,Gascoigne,Barking and Dagenham,London,7,88,7.9500,
E00004668,King's Cross,Camden,London,3,61,4.9200,
E00175111,Gascoigne,Barking and Dagenham,London,11,103,10.6800,
E00000251,Gascoigne,Barking and Dagenham,London,12,119,10.0800,
E00000253,Gascoigne,Barking and Dagenham,London,6,145,4.1400,
E00000248,Gascoigne,Barking and Dagenham,London,11,106,10.3800,
E00000470,Thames,Barking and Dagenham,London,5,150,3.3300,
E00000061,Abbey,Barking and Dagenham,London,8,99,8.0800,
E00175112,Gascoigne,Barking and Dagenham,London,6,48,12.5000,
E00175104,Abbey,Barking and Dagenham,London,16,151,10.6000,
E00000057,Abbey,Barking and Dagenham,London,13,104,12.5000,
E00004676,King's Cross,Camden,London,27,191,14.1400,
E00015799,Stockwell,Lambeth,London,14,83,16.8700,
E00004183,Bloomsbury,Camden,London,11,93,11.8300,
E00000264,Gascoigne,Barking and Dagenham,London,7,106,6.6000,
E00004666,King's Cross,Camden,London,16,152,10.5300,
E00015675,Prince's,Lambeth,London,14,193,7.2500,
E00004523,Holborn and Covent Garden,Camden,London,37,331,11.1800,
E00016079,Vassall,Lambeth,London,12,228,5.2600,
E00004541,Holborn and Covent Garden,Camden,London,7,93,7.5300,
E00004556,Holborn and Covent Garden,Camden,London,8,126,6.3500,
E00004532,Holborn and Covent Garden,Camden,London,7,206,3.4000,
E00004175,Bloomsbury,Camden,London,9,102,8.8200,
E00004548,Holborn and Covent Garden,Camden,London,10,136,7.3500,
E00174679,King's Cross,Camden,London,15,110,13.6400,
E00004549,Holborn and Covent Garden,Camden,London,15,98,15.3100,
E00016101,Vassall,Lambeth,London,7,76,9.2100,
E00018174,Plaistow South,Newham,London,28,199,14.0700,
E00015662,Oval,Lambeth,London,30,166,18.0700,
E00017721,Canning Town North,Newham,London,21,145,14.4800,
E00017890,East Ham South,Newham,London,15,129,11.6300,
E00175071,Plaistow North,Newham,London,12,106,11.3200,
E00175078,Stratford and New Town,Newham,London,7,94,7.4500,
E00018321,West Ham,Newham,London,37,239,15.4800,
E00017714,Canning Town North,Newham,London,35,185,18.9200,
E00175066,Beckton,Newham,London,33,102,32.3500,
E00017894,East Ham South,Newham,London,17,105,16.1900,
E00175032,Plaistow North,Newham,London,10,35,28.5700,
E00017811,East Ham Central,Newham,London,14,143,9.7900,
E00017773,Custom House,Newham,London,17,138,12.3200,
E00017623,Beckton,Newham,London,34,231,14.7200,
E00017619,Beckton,Newham,London,8,119,6.7200,
E00018302,West Ham,Newham,London,28,150,18.6700,
E00017618,Beckton,Newham,London,11,108,10.1900,
E00017698,Canning Town North,Newham,London,30,206,14.5600,
E00017795,Custom House,Newham,London,22,178,12.3600,
E00017878,East Ham South,Newham,London,6,46,13.0400,
E00017699,Canning Town North,Newham,London,12,125,9.6000,
E00175038,East Ham South,Newham,London,8,104,7.6900,
E00174962,Canning Town South,Newham,London,6,203,2.9600,
E00018230,Stratford and New Town,Newham,London,18,144,12.5000,
E00017860,East Ham South,Newham,London,18,156,11.5400,
E00017723,Canning Town South,Newham,London,9,95,9.4700,
E00017683,Canning Town North,Newham,London,22,161,13.6600,
E00017828,East Ham Central,Newham,London,22,277,7.9400,
E00174671,Holborn and Covent Garden,Camden,London,5,114,4.3900,
E00004649,King's Cross,Camden,London,6,111,5.4100,
E00004671,King's Cross,Camden,London,10,187,5.3500,
E00015645,Oval,Lambeth,London,11,260,4.2300,
E00004526,Holborn and Covent Garden,Camden,London,16,133,12.0300,
E00004559,Holborn and Covent Garden,Camden,London,35,248,14.1100,
E00004540,Holborn and Covent Garden,Camden,London,14,138,10.1400,
E00004528,Holborn and Covent Garden,Camden,London,16,201,7.9600,
E00174675,Holborn and Covent Garden,Camden,London,5,143,3.5000,
E00004679,King's Cross,Camden,London,10,80,12.5000,
E00004546,Holborn and Covent Garden,Camden,London,2,87,2.3000,
E00004663,King's Cross,Camden,London,18,106,16.9800,
E00004545,Holborn and Covent Garden,Camden,London,18,182,9.8900,
E00004555,Holborn and Covent Garden,Camden,London,18,117,15.3800,
E00004647,King's Cross,Camden,London,20,169,11.8300,
E00004544,Holborn and Covent Garden,Camden,London,14,116,12.0700,
E00004557,Holborn and Covent Garden,Camden,London,8,72,11.1100,
E00004524,Holborn and Covent Garden,Camden,London,13,208,6.2500,
E00004553,Holborn and Covent Garden,Camden,London,9,108,8.3300,
E00004675,King's Cross,Camden,London,5,73,6.8500,
E00004551,Holborn and Covent Garden,Camden,London,9,285,3.1600,
E00004655,King's Cross,Camden,London,10,140,7.1400,
E00174664,Bloomsbury,Camden,London,4,108,3.7000,
E00004535,Holborn and Covent Garden,Camden,London,10,121,8.2600,
E00004667,King's Cross,Camden,London,4,99,4.0400,
E00004661,King's Cross,Camden,London,18,108,16.6700,
E00004550,Holborn and Covent Garden,Camden,London,25,184,13.5900,
E00174659,Bloomsbury,Camden,London,9,202,4.4600,
E00171535,Bishop's,Lambeth,London,1,82,1.2200,
E00015185,Bishop's,Lambeth,London,7,147,4.7600,
E00021370,East India and Lansbury,Tower Hamlets,London,24,171,14.0400,
E00021366,East India and Lansbury,Tower Hamlets,London,16,121,13.2200,
E00015362,Coldharbour,Lambeth,London,27,180,15.0000,
E00021660,Shadwell,Tower Hamlets,London,26,121,21.4900,
E00167092,Bow East,Tower Hamlets,London,17,174,9.7700,
E00021431,Limehouse,Tower Hamlets,London,19,120,15.8300,
E00021272,Bow East,Tower Hamlets,London,10,93,10.7500,
E00021199,Bethnal Green South,Tower Hamlets,London,8,78,10.2600,
E00167129,Millwall,Tower Hamlets,London,20,392,5.1000,
E00167090,Bow East,Tower Hamlets,London,12,121,9.9200,
E00021591,St Dunstan's and Stepney Green,Tower Hamlets,London,19,94,20.2100,
E00021510,Millwall,Tower Hamlets,London,3,154,1.9500,
E00021695,Weavers,Tower Hamlets,London,9,233,3.8600,
E00021614,St Katharine's and Wapping,Tower Hamlets,London,12,214,5.6100,
